SrcAddr,DstAddr,SrcMac,DstMac,Sport,Dport,State,Proto,SrcRate,DstRate
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38492,80,sSEfFR,tcp,0.32898,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53780,80,sSE,tcp,26315.79102,13157.89551
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38400,80,sSE,tcp,12195.12207,6097.561035
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34338,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38468,80,sSE,tcp,18691.58789,9345.793945
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34192,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53946,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35898,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36220,80,sSE,tcp,18867.92383,9433.961914
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33168,80,sSE,tcp,20000,10000
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36166,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33542,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51938,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35728,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34680,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56216,80,sSE,tcp,24691.35938,12345.67969
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33502,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53616,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36778,80,s,tcp,0.658214,0
192.168.100.7,192.168.100.3,fa:cb:34:12:44:59,ba:ba:ca:6a:00:12,365,565,REQ,udp,42.997143,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36442,80,sSE,tcp,6410.256836,3205.128418
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38536,80,sSE,tcp,18348.62305,9174.311523
192.168.100.7,192.168.100.148,00:50:56:be:26:d4,00:50:56:be:bf:1a,80,60860,E,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,E,tcp,79.994209,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53388,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52828,80,sSE,tcp,24096.38672,12048.19336
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35000,80,sSEfF,tcp,0,0
192.168.100.3,52.64.239.193,00:50:56:be:26:db,00:50:56:be:b5:f6,41307,8883,E,tcp,0.28226,0.28226
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54256,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56856,80,sSEfFR,tcp,4.727135,2.836281
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34976,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52984,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53662,80,sSE,tcp,11538.46191,7692.307617
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54488,80,sSE,tcp,25316.45703,12658.22852
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34988,80,sSE,tcp,0.218592,0
192.168.100.7,192.168.100.3,fa:cb:34:12:44:59,ba:ba:ca:6a:00:12,365,565,REQ,udp,43.026531,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52738,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60974,80,sSE,tcp,1.130294,0.753529
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60966,80,sSE,tcp,1.795514,1.197009
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54236,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33188,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55760,80,sSE,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,REQ,udp,80.194061,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53222,80,sSE,tcp,12875.53613,8583.691406
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53842,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53484,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53858,80,sSE,tcp,496.195831,330.797211
192.168.100.3,52.64.239.193,00:50:56:be:26:db,00:50:56:be:b5:f6,41307,8883,E,tcp,0.20015,0.400299
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36676,80,sSE,tcp,16949.15234,8474.576172
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35138,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33100,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51706,EfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37954,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35872,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56514,80,sSER,tcp,0.919469,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52044,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55904,80,sSE,tcp,18348.62305,9174.311523
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37952,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53288,80,sSE,tcp,7712.08252,5141.388184
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34278,80,sSE,tcp,17241.37891,8620.689453
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38886,80,sSER,tcp,14.906906,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36636,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53914,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60598,80,ER,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36352,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52824,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36942,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35604,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35946,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36866,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37126,80,sSE,tcp,17241.37891,8620.689453
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52810,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37580,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33102,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51814,80,EfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37710,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51274,fR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36208,80,sSE,tcp,1.120256,0.746837
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53922,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36632,80,sSE,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,REQ,udp,80.194992,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34720,80,sSE,tcp,2.997886,1.998591
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55320,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37082,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33530,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56336,80,sSE,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53818,80,sSEfFR,tcp,0.508507,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54018,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53840,80,sSE,tcp,26666.66602,13333.33301
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55694,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32848,80,sSE,tcp,17543.85938,8771.929688
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60942,80,E,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33816,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37332,80,sSE,tcp,2.861348,1.907565
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51866,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52768,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37812,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53948,80,sSE,tcp,325.309052,216.872696
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53626,80,sSE,tcp,11194.0293,7462.686523
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53824,80,sSEfFR,tcp,0.509521,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51316,fR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54666,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53588,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56152,80,sSE,tcp,1.147604,0.573802
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38346,80,sSE,tcp,17094.01758,8547.008789
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55022,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37986,80,sSE,tcp,15873.01563,7936.507812
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32936,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56166,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52726,80,sSEfFR,tcp,0,0
192.168.100.3,52.64.239.193,00:50:56:be:26:db,00:50:56:be:b5:f6,41307,8883,E,tcp,0.326168,0.326168
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38958,80,sSER,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33334,80,sSE,tcp,14.757969,9.838646
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36718,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56036,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36976,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56112,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36992,80,sSEfF,tcp,0,0
192.168.100.3,52.64.239.193,00:50:56:be:26:db,00:50:56:be:b5:f6,41307,8883,E,tcp,0.559291,0.559291
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53530,80,sSE,tcp,22222.22266,11111.11133
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56758,80,sSE,tcp,1.455316,0.485105
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34018,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36990,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53440,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35884,80,sSE,tcp,0.782147,0.521431
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34158,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56722,80,sSER,tcp,0.957527,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37542,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32794,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36704,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36030,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56510,80,sSER,tcp,0.919336,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53786,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37774,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52906,80,sSE,tcp,25000,12500
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34886,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38146,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54212,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37008,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55482,80,sSE,tcp,24390.24414,12195.12207
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37650,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53856,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37756,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52540,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51872,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34660,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34688,80,sSE,tcp,0.341211,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,3456,80,CON,udp,79.940041,79.940041
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33962,80,sSEfF,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,REQ,udp,79.88591,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53382,80,sSE,tcp,25316.45703,12658.22852
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51950,80,sSE,tcp,19801.98047,9900.990234
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53440,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52250,80,sSE,tcp,22727.27344,11363.63672
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38170,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54310,80,sSE,tcp,25000,12500
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35730,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37850,80,sSEfF,tcp,0,0
192.168.100.3,52.64.239.193,00:50:56:be:26:db,00:50:56:be:b5:f6,41307,8883,E,tcp,0.200205,0.200205
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36234,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37098,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33980,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34146,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38830,80,sSER,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37770,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55320,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33518,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53456,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36530,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51584,EfFR,tcp,0,0
192.168.100.6,192.168.100.3,bb:aa:cc:98:55:43,fa:cb:34:12:44:59,80,80,E,tcp,26.987717,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55450,80,sSE,tcp,9174.311523,4587.155762
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52492,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35606,80,sSE,tcp,18518.51758,9259.258789
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55830,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55536,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54902,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52382,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38016,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37586,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38346,80,sSEfFR,tcp,0,0
192.168.100.5,192.168.100.3,ae:bb:10:44:55:60,fa:cb:34:12:44:59,,,E,tcp,47.993652,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56838,80,sSEfFR,tcp,4.720174,2.832104
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37610,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54624,80,sSE,tcp,26666.66602,13333.33301
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34150,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53590,80,sSE,tcp,2538.071045,2538.071045
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51856,80,sSE,tcp,10416.66602,6944.444336
192.168.100.6,192.168.100.3,bb:aa:cc:98:55:43,fa:cb:34:12:44:59,80,80,E,tcp,26.966713,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38204,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52662,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35008,80,sSE,tcp,25.719725,17.146482
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37048,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35398,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37336,80,sSE,tcp,2.863112,1.908741
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36238,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38546,80,sSE,tcp,17241.37891,8620.689453
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33758,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37866,80,sSE,tcp,14925.37305,7462.686523
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54334,80,sSE,tcp,3636.36377,2424.242432
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35650,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35774,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36686,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37684,80,sSE,tcp,16806.72266,8403.361328
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55984,80,sSE,tcp,24390.24414,12195.12207
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54186,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32928,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55714,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36850,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51432,f,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60150,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52996,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53292,80,sSE,tcp,8310.249023,5540.166016
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34208,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34312,80,sSE,tcp,15503.87695,7751.938477
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56600,80,sSE,tcp,13605.44238,6802.721191
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38334,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33174,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32804,80,sSE,tcp,17094.01758,8547.008789
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60342,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55368,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51348,fR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60370,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52568,80,sSEfFR,tcp,0,0
